,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,ENC_LS,ENC_LS+MCMC,ENC_MCMC,ENC_none
6675,1.0,0.0,1.0,0.0,37.47695717,2454983.669,0.0,0.5483567837052528,1.46,1761.9687701188454,0.0327409243096045,2.823668222472714,3.2323718016848164,0.09279793756987431,88.53884853481853,1049.2463395225561,2140.907645351489,24.709340826513404,0.2859618939358623,0.3545695361870073,9.478173129539105,58.07524495529103,69.31975901522812,252.9544426147736,1.0,1.0853755054021843e+31,0.8295556443540165,6047.940783009358,4.480662112016964,-0.25591736439439067,0.9917710590887863,1.0137972038868008,301.15225,44.185116,14.508,15.024000000000001,14.465,14.287,13.908511141387692,13.753,13.449000000000002,13.375,0.262,20.076882,44.18626,2.51,4.12,5.9999999999999995e-05,0.0008,-1.454,0.73,1.63,1.548,9.49,9.62,0.0,0.0,0.0,1.0
6677,0.0,1.0,0.0,0.0,519.8022187,2455295.625,0.0,0.894,14.9678,77200.0,0.36348,1.4260899999999999,40.88,1.2124,89.81,216.0,0.51,273.1,0.18600000000000003,0.5256,893.8653,1383.5038,2502.9,3.0,1.0,1.11111e+31,0.2374,5310.0,4.356,0.24,1.03,0.879,287.2117,44.283192,12.651,12.995999999999999,12.6,12.503,12.501,11.667,11.415999999999999,11.369000000000002,0.0,19.14744397,44.28317422,-0.0785,-0.0568,0.003,-0.002,-0.015,-0.01,0.018000000000000002,-0.102,-0.11,0.15,0.0,1.0,0.0,0.0
6680,1.0,0.0,0.0,0.0,48.9200563,2454996.963,0.0,0.6077,2.295,334.0,0.017394,18.53286,1.71,0.243,89.95,456.0,10.22,132.8,0.2231,0.4672,4.795136143888575,20.630209776504,7.0,245.27408665554051,1.0,1.0680266700530702e+31,0.3420612375179033,5375.0,4.433,-0.12,0.899,0.8,292.22482,44.292770000000004,14.981,15.640999999999998,14.922,14.698,14.56,13.482999999999999,13.095999999999998,13.02,0.29600000000000004,19.481642,44.2931,-0.5,1.2,0.00028,-0.00033,-0.85,-1.78,1.97,-0.81,-1.83,2.0,0.0,0.0,1.0,0.0
6681,0.0,0.0,0.0,0.0,469.61309000000006,2455255.509,0.0,0.9059999999999999,13.709000000000001,1230.0,0.038837,0.20209000000000002,3.24,1.117,89.61,200.0,0.37,133.1,0.2521,0.42100000000000004,9.01089,13.892415,18.2,3.0,1.0,1.11111e+31,0.3545,5474.0,4.598,-0.28,0.763,0.847,285.349,45.556179,15.696,16.293,15.65,15.44,15.337,14.345,13.997,13.895,0.006,19.023304,45.55596,1.43,-0.79,-0.0022,0.001,0.12,0.19,0.22,0.13,0.2,0.24,0.0,1.0,0.0,0.0
6682,1.0,0.0,0.0,0.0,583.73632,2455007.609,0.0,0.126,15.75,339.0,0.0168,1.29434,2.65,1.4277,89.97,266.0,1.19,286.0,0.2891,0.3589,6.400564,7.1517906,11.4,3.0,1.0,1.11111e+31,0.5321,6003.0,4.176,0.12,1.442,1.139,285.80096000000003,45.571739,14.495,14.86,14.450999999999999,14.339,14.321,13.503,13.245999999999999,13.152999999999999,0.11800000000000001,19.053468,45.571329999999996,2.6,-1.5,-0.00078,0.0005,2.17,0.1,2.18,2.18,0.29,2.2,0.0,1.0,0.0,0.0
6683,1.0,0.0,0.0,0.0,502.658,2455007.629,0.0,0.3138,19.51,216.0,0.013438999999999998,0.51105,0.69,0.9719,89.95,116.0,0.04,189.7,0.3518,0.3641,8.096240535448882,22.2706563144362,10.0,792.8066720082504,1.0,1.0367715969994928e+31,0.6925858905524425,3754.0,4.773,-0.2,0.473,0.483,285.85172,45.511348999999996,13.675999999999998,15.145,13.765,13.046,12.674000000000001,11.462,10.759,10.61,0.061,19.05679,45.51177,0.3,1.5,-9e-05,-0.0004,-2.0,-1.9,2.7,-2.0,-1.8,2.7,0.0,0.0,1.0,0.0
6689,0.0,0.0,1.0,1.0,12.71368909,2454969.933,0.0,0.196,1.875,192.0,0.012715,15.9714,1.09,0.1014,89.78,700.0,56.78,51.5,0.2865,0.3556,3.8395639999999998,8.373584,9.8,107.0,1.0,1.11111e+31,0.1531,5715.0,4.586,-0.4,0.782,0.872,287.56247,46.951159999999994,15.127,15.645999999999999,15.082,14.905,14.799000000000001,13.924000000000001,13.53,13.498,0.0,19.170733,46.95369,-3.7,9.1,0.00073,-0.0018,-1.61,4.01,4.32,-1.49,4.03,4.3,0.0,1.0,0.0,0.0
6690,1.0,0.0,0.0,0.0,25.26363805,2454972.309,0.0,0.7075049013647591,2.72,2039.7599094189197,0.027013868502686368,1.4461080207135608,7.656460004290054,0.19084463443303035,88.14275708528314,1662.7662305481433,157002.08353613922,29.415368068964064,0.2059273839187774,0.48456024306752526,16.83845688179943,63.42541590732499,58.11177360730925,196.57596390465523,1.0,8.929742587879574e+30,0.5835489216679113,5396.1041048253355,4.027435632408711,-0.020660290830137238,8.924098740860558,0.9689253707919897,288.73169,46.943699,12.231,12.422,12.168,12.112,12.25,11.279000000000002,11.072000000000001,11.054,0.006999999999999999,19.248777,46.94311,-0.1,-2.1,1e-05,0.000105,1.43,0.3,1.5,1.42,0.68,1.6,0.0,0.0,0.0,1.0
6691,0.0,1.0,1.0,0.0,1.3917168340000001,2454965.099,0.0,0.233,1.421,41.0,0.0055520000000000005,3.8724800000000004,36.19,0.0234,88.18,8346.0,1150147.99,7.35,-0.057999999999999996,0.8643,4.207221,12.014157,9.7,960.0,1.0,1.11111e+31,0.9157,3749.0,0.833,-0.26,59.684,0.885,288.85568,46.997261,13.71,12.5750787224616,13.71,12.217020293412434,12.341492568133427,9.527999999999999,8.698,8.371,0.004,19.257134,46.99751,3.3,0.9,-0.000117,-2.3e-05,-0.07,0.46,0.47,0.12,0.71,0.72,0.0,1.0,0.0,0.0
6692,0.0,1.0,0.0,0.0,70.51623381,2454975.858,0.0,0.5870000000000001,4.09296,330000.0,0.612125,29.360259999999997,52.74,0.3065,89.83,390.0,5.47,197.62,0.2665,0.39799999999999996,1478.2789,3682.9192,3168.8,0.0,1.0,1.11111e+31,-1.0,5511.0,4.531000000000001,-0.42,0.789,0.773,289.49917999999997,46.92865,15.284,15.873,15.258,15.030999999999999,14.921,13.915,13.554,13.335999999999999,0.0,19.29995253,46.92860814,0.2408,-0.1507,0.0,0.01,-0.002,-0.008,0.008,0.136,0.005,0.136,0.0,1.0,0.0,0.0
