,cumOOI_index,kepid,prob0,prob1
551,2688,7700622,0.0027010845837270813,0.9972989154162731
431,2231,12469800,0.0027010845837270813,0.9972989154162731
679,3285,10155434,0.0027010845837270813,0.9972989154162731
771,3761,8087812,0.0027010845837270813,0.9972989154162731
770,3759,6792908,0.0027010845837270813,0.9972989154162731
769,3753,11970988,0.0027010845837270813,0.9972989154162731
1229,5092,4263529,0.0027010845837270813,0.9972989154162731
763,3734,6140059,0.0027010845837270813,0.9972989154162731
756,3672,8951205,0.0027010845837270813,0.9972989154162731
747,3649,7733731,0.0027010845837270813,0.9972989154162731
737,3608,11465651,0.0027010845837270813,0.9972989154162731
733,3597,3103212,0.0027010845837270813,0.9972989154162731
731,3581,5906694,0.0027010845837270813,0.9972989154162731
726,3571,8686373,0.0027010845837270813,0.9972989154162731
715,3461,2444412,0.0027010845837270813,0.9972989154162731
708,3422,9266431,0.0027010845837270813,0.9972989154162731
707,3406,5786676,0.0027010845837270813,0.9972989154162731
1263,5377,3440118,0.0027010845837270813,0.9972989154162731
693,3344,5020319,0.0027010845837270813,0.9972989154162731
1267,5397,4147444,0.0027010845837270813,0.9972989154162731
775,3768,3450040,0.0027010845837270813,0.9972989154162731
1207,5026,8824737,0.0027010845837270813,0.9972989154162731
1204,5007,2849140,0.0027010845837270813,0.9972989154162731
852,4018,6879171,0.0027010845837270813,0.9972989154162731
915,4192,4060229,0.0027010845837270813,0.9972989154162731
1155,4828,3348216,0.0027010845837270813,0.9972989154162731
873,4089,9716028,0.0027010845837270813,0.9972989154162731
1164,4877,9664276,0.0027010845837270813,0.9972989154162731
1165,4892,7748487,0.0027010845837270813,0.9972989154162731
1167,4895,5710069,0.0027010845837270813,0.9972989154162731
855,4029,12456063,0.0027010845837270813,0.9972989154162731
1173,4920,4844470,0.0027010845837270813,0.9972989154162731
1198,4989,7288444,0.0027010845837270813,0.9972989154162731
1181,4945,5213230,0.0027010845837270813,0.9972989154162731
838,3986,10525049,0.0027010845837270813,0.9972989154162731
834,3976,8480582,0.0027010845837270813,0.9972989154162731
831,3970,9286088,0.0027010845837270813,0.9972989154162731
1191,4979,7772914,0.0027010845837270813,0.9972989154162731
823,3939,10604592,0.0027010845837270813,0.9972989154162731
821,3933,4945764,0.0027010845837270813,0.9972989154162731
1276,5481,5195172,0.0027010845837270813,0.9972989154162731
1285,5579,10917681,0.0027010845837270813,0.9972989154162731
436,2245,5436013,0.0027010845837270813,0.9972989154162731
664,3178,5978361,0.0027010845837270813,0.9972989154162731
566,2726,9288237,0.0027010845837270813,0.9972989154162731
222,1450,10094670,0.0027010845837270813,0.9972989154162731
543,2646,6291837,0.0027010845837270813,0.9972989154162731
525,2580,3545135,0.0027010845837270813,0.9972989154162731
516,2553,4552729,0.0027010845837270813,0.9972989154162731
514,2538,5369827,0.0027010845837270813,0.9972989154162731
500,2482,5953297,0.0027010845837270813,0.9972989154162731
494,2454,5106313,0.0027010845837270813,0.9972989154162731
492,2443,3346154,0.0027010845837270813,0.9972989154162731
490,2439,10597693,0.0027010845837270813,0.9972989154162731
485,2428,7670943,0.0027010845837270813,0.9972989154162731
475,2379,6356692,0.0027010845837270813,0.9972989154162731
472,2372,3425851,0.0027010845837270813,0.9972989154162731
466,2353,4547603,0.0027010845837270813,0.9972989154162731
455,2312,7749773,0.0027010845837270813,0.9972989154162731
449,2285,5963582,0.0027010845837270813,0.9972989154162731
444,2270,11361283,0.0027010845837270813,0.9972989154162731
571,2761,3831053,0.0027010845837270813,0.9972989154162731
577,2770,7609674,0.0027010845837270813,0.9972989154162731
579,2784,9714550,0.0027010845837270813,0.9972989154162731
631,2961,8934495,0.0027010845837270813,0.9972989154162731
1294,5658,4814502,0.0027010845837270813,0.9972989154162731
1298,5673,11244682,0.0027010845837270813,0.9972989154162731
655,3124,4951877,0.0027010845837270813,0.9972989154162731
652,3090,9957627,0.0027010845837270813,0.9972989154162731
647,3067,10676824,0.0027010845837270813,0.9972989154162731
638,2993,7941200,0.0027010845837270813,0.9972989154162731
635,2974,10016874,0.0027010845837270813,0.9972989154162731
1309,5761,7810483,0.0027010845837270813,0.9972989154162731
584,2797,5450893,0.0027010845837270813,0.9972989154162731
627,2940,8265218,0.0027010845837270813,0.9972989154162731
1314,5810,6342333,0.0027010845837270813,0.9972989154162731
611,2888,3219643,0.0027010845837270813,0.9972989154162731
609,2878,11395587,0.0027010845837270813,0.9972989154162731
607,2876,11394027,0.0027010845837270813,0.9972989154162731
606,2868,4676964,0.0027010845837270813,0.9972989154162731
603,2862,6636320,0.0027010845837270813,0.9972989154162731
223,1451,8142942,0.0027010845837270813,0.9972989154162731
996,4395,10220837,0.0027010845837270813,0.9972989154162731
26,286,8951215,0.0027010845837270813,0.9972989154162731
41,378,3109930,0.0027010845837270813,0.9972989154162731
7,94,3641726,0.0027010845837270813,0.9972989154162731
2296,9026,5125347,0.0027010845837270813,0.9972989154162731
208,1370,9244756,0.0027010845837270813,0.9972989154162731
207,1369,7948784,0.0027010845837270813,0.9972989154162731
206,1367,5695524,0.0027010845837270813,0.9972989154162731
39,360,2307199,0.0027010845837270813,0.9972989154162731
2289,8994,8396405,0.0027010845837270813,0.9972989154162731
38,353,6131236,0.0027010845837270813,0.9972989154162731
8,103,3940418,0.0027010845837270813,0.9972989154162731
68,612,2164169,0.0027010845837270813,0.9972989154162731
18,201,7135852,0.0027010845837270813,0.9972989154162731
69,613,2574338,0.0027010845837270813,0.9972989154162731
130,1014,9823487,0.0027010845837270813,0.9972989154162731
127,1002,10867062,0.0027010845837270813,0.9972989154162731
180,1246,10028140,0.0027010845837270813,0.9972989154162731
181,1248,6049190,0.0027010845837270813,0.9972989154162731
2272,8895,11856178,0.0027010845837270813,0.9972989154162731
91,744,7287415,0.0027010845837270813,0.9972989154162731
23,246,7938496,0.0027010845837270813,0.9972989154162731
192,1291,7522911,0.0027010845837270813,0.9972989154162731
191,1290,7386827,0.0027010845837270813,0.9972989154162731
199,1345,9030537,0.0027010845837270813,0.9972989154162731
141,1089,4365645,0.0027010845837270813,0.9972989154162731
218,1433,6862721,0.0027010845837270813,0.9972989154162731
150,1128,11046025,0.0027010845837270813,0.9972989154162731
215,1407,11773328,0.0027010845837270813,0.9972989154162731
219,1435,9279354,0.0027010845837270813,0.9972989154162731
162,1187,4650733,0.0027010845837270813,0.9972989154162731
2313,9133,2985587,0.0027010845837270813,0.9972989154162731
57,535,8313667,0.0027010845837270813,0.9972989154162731
54,483,12105051,0.0027010845837270813,0.9972989154162731
210,1378,10480915,0.0027010845837270813,0.9972989154162731
43,402,2853446,0.0027010845837270813,0.9972989154162731
157,1158,6803202,0.0027010845837270813,0.9972989154162731
159,1169,4471747,0.0027010845837270813,0.9972989154162731
138,1069,7287683,0.0027010845837270813,0.9972989154162731
1186,4958,11754430,0.0027203150758192936,0.9972796849241807
1248,5221,10788461,0.0027344694675267307,0.997265530532473
614,2901,11566064,0.0027459278345954834,0.9972540721654045
562,2713,8554498,0.0028423016070190845,0.9971576983929809
163,1188,4830605,0.002942581182366536,0.9970574188176335
413,2166,9205907,0.002942581182366536,0.9970574188176335
567,2742,6593150,0.002942581182366536,0.9970574188176335
432,2235,11465950,0.002942581182366536,0.9970574188176335
155,1148,11337141,0.003007870298012796,0.9969921297019875
919,4205,9100953,0.003011311721445456,0.9969886882785545
197,1310,7750419,0.003067778821389059,0.9969322211786111
364,1993,6605493,0.003067778821389059,0.9969322211786111
471,2369,11874577,0.003067778821389059,0.9969322211786111
469,2361,8259713,0.003067778821389059,0.9969322211786111
395,2093,9283156,0.003067778821389059,0.9969322211786111
845,4001,7257966,0.003067778821389059,0.9969322211786111
911,4185,12645057,0.003067778821389059,0.9969322211786111
1150,4807,5384713,0.0030737852073389575,0.996926214792661
1338,5913,7742408,0.0030856999683424634,0.9969143000316578
1795,6957,9153823,0.003098334308699576,0.9969016656913007
530,2598,11076400,0.003098334308699576,0.9969016656913007
580,2786,5475042,0.0031046209982929064,0.9968953790017072
815,3919,10794974,0.0031046209982929064,0.9968953790017072
275,1707,8591173,0.0031046209982929064,0.9968953790017072
287,1745,8591693,0.0031046209982929064,0.9968953790017072
590,2808,6945786,0.0031046209982929064,0.9968953790017072
601,2857,7918652,0.0031262448291466583,0.9968737551708535
1205,5010,8121328,0.00319546660619899,0.9968045333938013
64,574,10118816,0.003259911371643443,0.996740088628357
217,1422,7779077,0.003259911371643443,0.996740088628357
443,2269,11622985,0.003259911371643443,0.996740088628357
441,2259,10336951,0.003259911371643443,0.996740088628357
272,1682,12017109,0.003259911371643443,0.996740088628357
512,2533,4846856,0.003259911371643443,0.996740088628357
1166,4893,3219037,0.0032925534307892287,0.9967074465692106
75,647,10351231,0.0032957370795424477,0.9967042629204577
409,2152,7446631,0.0032957370795424477,0.9967042629204577
597,2843,4857058,0.0033024638140109414,0.9966975361859889
386,2066,8379705,0.0033461175969323625,0.9966538824030677
42,390,1161345,0.003356194345579015,0.9966438056544213
25,268,9140402,0.0033872325679945325,0.9966127674320058
363,1988,8074328,0.0033872325679945325,0.9966127674320058
240,1525,4149450,0.0034037999395323234,0.9965962000604679
508,2514,7899070,0.0034360965741347537,0.9965639034258654
954,4281,2857607,0.003436378701374137,0.9965636212986262
1284,5563,7762723,0.003436378701374137,0.9965636212986262
1067,4564,5193659,0.003436378701374137,0.9965636212986262
918,4203,7778621,0.003436378701374137,0.9965636212986262
820,3930,10991114,0.003436378701374137,0.9965636212986262
316,1853,10874215,0.003537233678181904,0.9964627663218181
758,3690,9071593,0.003599284658773127,0.9964007153412269
21,229,8013419,0.0036359583677465475,0.9963640416322537
817,3927,6587002,0.003664335785456581,0.9963356642145434
717,3472,6309763,0.0036665173516373527,0.9963334826483629
476,2380,6026737,0.003792338828849961,0.99620766117115
221,1442,3338885,0.0037940152733043357,0.9962059847266955
1316,5826,11518201,0.0038010496645048196,0.9961989503354955
542,2644,9650989,0.003803072939036117,0.9961969270609642
617,2911,8430964,0.003935127136918568,0.9960648728630817
448,2283,6846911,0.003935127136918568,0.9960648728630817
285,1739,11566256,0.003992117625465797,0.9960078823745344
440,2257,7984574,0.003992117625465797,0.9960078823745344
632,2962,9119458,0.003992117625465797,0.9960078823745344
216,1409,7289577,0.003992117625465797,0.9960078823745344
270,1673,8126558,0.003992117625465797,0.9960078823745344
829,3962,12737015,0.003993593144676167,0.9960064068553239
420,2192,5095635,0.00402069135448237,0.9959793086455179
755,3671,8222627,0.00402069135448237,0.9959793086455179
467,2356,5716763,0.00402069135448237,0.9959793086455179
1293,5656,5773121,0.00403248012995436,0.9959675198700458
1281,5517,8189801,0.00403248012995436,0.9959675198700458
502,2484,9472074,0.00403248012995436,0.9959675198700458
183,1256,4770365,0.004118880140601627,0.9958811198593982
550,2685,12168993,0.00413909405717938,0.995860905942821
445,2272,9832208,0.004233392215037159,0.9957666077849631
209,1377,8804845,0.004307387549870025,0.9956926124501296
2040,7997,10843431,0.004324213057270319,0.9956757869427294
680,3288,10460984,0.0043916976271594025,0.9956083023728405
585,2798,4770174,0.0044182481339306865,0.9955817518660693
799,3857,9642018,0.004429729854926858,0.9955702701450734
1163,4876,6209677,0.004516655197880826,0.9954833448021192
591,2809,5978170,0.0045178920475318395,0.9954821079524686
30,318,10319385,0.00452686215242627,0.995473137847574
196,1306,5474613,0.0045284188410572865,0.9954715811589425
46,428,4061149,0.004561227236523335,0.9954387727634768
515,2545,6197215,0.004561227236523335,0.9954387727634768
741,3629,4078311,0.004561227236523335,0.9954387727634768
612,2889,8546542,0.004561227236523335,0.9954387727634768
1216,5052,3745559,0.004561227236523335,0.9954387727634768
844,4000,6752002,0.004561227236523335,0.9954387727634768
592,2818,6438099,0.004561227236523335,0.9954387727634768
339,1918,9003401,0.004561227236523335,0.9954387727634768
426,2209,1849702,0.004561227236523335,0.9954387727634768
305,1809,4248120,0.004561227236523335,0.9954387727634768
114,891,8742590,0.004561227236523335,0.9954387727634768
31,319,10482160,0.004561227236523335,0.9954387727634768
72,629,1026957,0.004561227236523335,0.9954387727634768
744,3645,8439323,0.004561227236523335,0.9954387727634768
311,1829,5357545,0.004561227236523335,0.9954387727634768
322,1874,11718144,0.004561227236523335,0.9954387727634768
2281,8956,10352333,0.004561227236523335,0.9954387727634768
558,2703,3756264,0.004561227236523335,0.9954387727634768
450,2289,6467363,0.004623748206559135,0.9953762517934409
396,2094,8547429,0.004630308047710832,0.9953696919522893
564,2722,2973386,0.004630308047710832,0.9953696919522893
276,1714,9654875,0.004723406710287613,0.9952765932897126
1965,7572,6057750,0.004723406710287613,0.9952765932897126
251,1592,2438513,0.00474844390939663,0.9952515560906032
484,2421,8617363,0.004802723835162791,0.9951972761648373
1303,5694,4947556,0.0049733194891523076,0.9950266805108475
545,2658,8241079,0.005033844462276658,0.9949661555377234
257,1622,8624520,0.0051200540244396965,0.9948799459755605
294,1776,12505654,0.0051200540244396965,0.9948799459755605
719,3484,9846348,0.005183148460927208,0.994816851539073
67,602,10354039,0.005201084583727078,0.9947989154162731
434,2242,11818607,0.005208948915144252,0.994791051084856
872,4082,11968463,0.005214085688522261,0.9947859143114773
698,3372,10272442,0.00525221432953291,0.994747785670467
1011,4428,4919550,0.0052527458666069725,0.994747254133393
761,3701,7907808,0.0053520869007096525,0.9946479130992906
1318,5844,6974658,0.0053520869007096525,0.9946479130992906
1533,6458,9575728,0.005365602165357891,0.9946343978346424
1176,4935,9966219,0.0054783193022721775,0.994521680697728
380,2033,7501646,0.005686192460669161,0.9943138075393313
604,2863,4067925,0.005686192460669161,0.9943138075393313
280,1727,3097926,0.005686192460669161,0.9943138075393313
282,1729,5730445,0.005686192460669161,0.9943138075393313
2249,8779,6606438,0.005686192460669161,0.9943138075393313
496,2458,5980783,0.005686192460669161,0.9943138075393313
303,1797,9532710,0.005686192460669161,0.9943138075393313
187,1274,12406749,0.005686192460669161,0.9943138075393313
1628,6684,9147012,0.005686192460669161,0.9943138075393313
610,2884,8509442,0.005686192460669161,0.9943138075393313
151,1133,8651389,0.005686192460669161,0.9943138075393313
377,2021,9654468,0.005686192460669161,0.9943138075393313
730,3579,5530112,0.005686192460669161,0.9943138075393313
330,1891,4473226,0.005686192460669161,0.9943138075393313
131,1028,10015937,0.005686192460669161,0.9943138075393313
334,1902,3967326,0.005686192460669161,0.9943138075393313
777,3772,5129453,0.005686192460669161,0.9943138075393313
1467,6310,9282853,0.005686192460669161,0.9943138075393313
367,1997,6211812,0.005686192460669161,0.9943138075393313
132,1034,11821363,0.005686192460669161,0.9943138075393313
1001,4408,6276791,0.005723742778742381,0.9942762572212576
732,3594,3112129,0.00574933662568215,0.9942506633743181
1815,7015,5856571,0.005780165751147746,0.994219834248852
458,2317,9815053,0.005795269789714821,0.9942047302102853
149,1124,5031857,0.005825573436727357,0.9941744265632727
241,1534,2449431,0.005839881229181949,0.9941601187708183
1905,7301,9518710,0.005855950552907171,0.9941440494470932
260,1632,6300348,0.0058681181314810815,0.9941318818685193
1842,7103,5629353,0.0058901536302239784,0.9941098463697758
776,3771,9456281,0.005892622782750614,0.9941073772172495
106,854,8935810,0.005927689059308617,0.9940723109406917
576,2766,5092266,0.005927689059308617,0.9940723109406917
464,2336,5787131,0.005927689059308617,0.9940723109406917
1104,4670,11513486,0.005927689059308617,0.9940723109406917
385,2063,8110767,0.005927689059308617,0.9940723109406917
1184,4954,10922659,0.005927689059308617,0.9940723109406917
1197,4988,8812045,0.005946270135650945,0.9940537298643493
418,2186,4172746,0.006052886698331139,0.9939471133016693
1244,5201,10281221,0.006054802256514898,0.9939451977434853
1291,5652,9149789,0.006054802256514898,0.9939451977434853
1292,5654,7051984,0.006054802256514898,0.9939451977434853
2162,8481,4074736,0.006054927808459164,0.993945072191541
63,563,9772531,0.00616575774879451,0.9938342422512056
1162,4875,2717158,0.006225373658973304,0.9937746263410269
2312,9131,5775129,0.006225373658973304,0.9937746263410269
48,452,3859628,0.006341302222521097,0.9936586977774795
118,965,6719086,0.006341302222521097,0.9936586977774795
751,3659,5688683,0.006409865891142672,0.9935901341088573
84,711,6441738,0.006435127136918566,0.9935648728630817
864,4058,7703882,0.0064443582262881625,0.9935556417737119
328,1885,12505076,0.006486515847224979,0.9935134841527754
416,2175,3002478,0.006490450700507086,0.9935095492994931
1200,4999,5621333,0.006614205945175221,0.9933857940548246
1217,5054,9117416,0.0066257193913825405,0.9933742806086172
570,2750,8197793,0.006774620344012921,0.9932253796559872
560,2709,8684730,0.006861532006441033,0.9931384679935591
507,2508,8263545,0.006920235013860651,0.9930797649861397
940,4248,11350118,0.0069223878796436066,0.9930776121203567
331,1893,2854181,0.006969247269789648,0.9930307527302102
795,3850,7801070,0.007003491839104789,0.9929965081608952
688,3328,7730747,0.007094913166809561,0.9929050868331906
274,1693,8613535,0.007105900290665535,0.9928940997093343
555,2698,11137180,0.007130506210555615,0.9928694937894446
1149,4806,5384713,0.0071608411215768955,0.9928391588784229
481,2411,10604521,0.007305761837821509,0.9926942381621788
978,4330,3765917,0.007331710411625466,0.9926682895883744
1258,5309,4164922,0.007334182260765567,0.992665817739234
544,2657,8709688,0.00735441493531063,0.9926455850646895
519,2566,5436338,0.007546335113465416,0.9924536648865349
501,2483,7659389,0.007615415924652915,0.9923845840753475
354,1960,9307509,0.007684533724997313,0.9923154662750028
1243,5184,2581316,0.007691604620682634,0.9923083953793173
479,2400,8760040,0.0077917290847038575,0.992208270915296
237,1517,10158418,0.007877043667426831,0.9921229563325733
145,1110,11904734,0.007877043667426831,0.9921229563325733
169,1212,11702948,0.007877043667426831,0.9921229563325733
2418,9538,8780959,0.007902937234105406,0.9920970627658947
1227,5085,6058816,0.007998468982286773,0.9920015310177132
345,1938,11192235,0.00800512002298529,0.991994879977015
1351,5937,8231667,0.008105161901381781,0.9918948380986187
488,2434,10793172,0.008178285429057493,0.9918217145709426
